TargetWord,God,Fin,Hyggelig,Glimrende,Positiv,Heldig,Riktig,Dårlig,Ond,Ekkel,Negativ,Uheldig,Galt,Mindreverdig,Completed
sier,0.52627,0.36517,0.85502,-0.28252,0.83742,0.48103,0.71228,0.53536,0.20157,0.55383,0.71265,0.94639,0.64679,0.31297,OK
option,-2.79937,-2.94870,-5.40984,-4.11831,-4.74804,-6.08178,-3.91144,-3.36227,-2.57183,-3.41547,-7.01249,-5.07101,-3.29547,0.00000,OK
tv,0.27706,-0.05345,0.88843,0.10119,-0.00703,-0.06556,0.17434,0.09397,0.95975,0.75621,0.06386,0.10725,0.21826,-0.73763,OK
år,0.09705,0.14100,0.33073,-0.34922,0.31207,0.16181,0.16064,0.01155,-0.00979,-0.08404,0.39240,-0.21753,0.12997,-0.17163,OK
mer,0.33097,0.20647,0.23636,0.41143,0.42317,-0.15475,0.35019,0.22065,1.13307,-0.28731,0.57326,-0.08204,0.49428,0.20845,OK
kl,-0.50548,-0.73163,-0.68277,-0.56124,-0.57424,-0.50416,-0.66377,-0.56384,-0.41572,-0.80653,-0.74919,-0.60995,-0.52704,-2.46646,OK
web,-1.21908,-3.39510,-2.52047,-2.94412,-2.66334,-2.96153,-2.82448,-2.99317,0.00000,0.00000,-4.14642,-4.07941,-2.71046,0.00000,OK
publisert,-0.30825,-0.83241,-0.45249,-1.08707,-0.60312,-0.78191,-0.63592,-0.38690,-0.68100,-0.71989,-0.59223,-0.59391,-0.14972,-1.66905,OK
flere,0.04782,-0.18095,0.13417,-0.27831,0.44580,-0.14624,0.11113,0.15715,0.37316,-0.13782,0.37152,0.19351,0.06080,-0.70332,OK
oppdatert,-0.59529,-0.80821,-0.79865,-0.90826,-0.44844,-0.99226,-0.58133,-0.45055,-0.47137,-0.85682,-0.16573,-0.57505,-0.20040,-1.56949,OK
ntb,-0.62267,-0.79766,-0.73337,-1.20163,-0.03864,-0.68050,-0.44412,-0.31532,-1.52217,-1.30003,-0.36102,0.02639,-0.54562,-3.33818,OK
siste,0.10419,-0.09125,-0.19264,0.03912,0.30434,0.06880,-0.05912,0.13340,-0.43688,-0.20869,0.28954,-0.11247,-0.03240,-0.56706,OK
foto,-0.24538,-0.16337,0.02142,-0.30377,-0.46584,0.01536,-0.46346,-0.24251,-0.54338,-0.13658,-0.79618,-0.29609,-0.41501,-2.25612,OK
norge,0.15968,-0.25885,0.05417,-0.14796,0.43112,0.12339,0.21981,0.11921,-0.59006,-0.52358,0.36257,0.18036,-0.07488,0.74402,OK
les,-0.00396,-0.38230,-0.42964,-0.44542,-0.68306,-1.39664,-0.37918,-0.09855,0.98471,-1.94028,-0.51630,-0.68168,0.61308,-1.69191,OK
noe,0.49093,0.78260,0.99510,0.27509,0.58448,0.90947,0.78985,0.57277,0.79114,0.69889,0.71103,0.68347,1.99636,1.60295,OK
går,0.31743,0.31863,0.58850,0.54204,0.34363,0.32604,0.45168,0.53334,0.21545,0.40261,0.44420,0.39824,0.82793,-0.02264,OK
får,0.55254,0.52746,0.65610,0.26684,0.90508,0.92373,0.55499,0.50733,0.68602,0.56173,0.43677,0.59582,0.34141,0.68404,OK
se,0.12819,-0.00488,0.17797,-0.14872,-0.20585,-0.13676,0.11654,0.04394,0.07408,0.14631,-0.39590,-0.27000,0.03911,-0.46854,OK
dag,0.35986,0.29686,0.20747,-0.20978,0.26558,0.40653,0.17183,0.58698,-0.07415,-0.13577,0.30126,0.13737,0.10480,0.09390,OK
fikk,0.42411,0.66469,0.60608,0.98031,0.00690,1.19732,0.12961,0.53220,-0.54340,0.95957,-0.05800,0.72498,0.68971,-0.48652,OK
kroner,0.19276,0.97155,0.30986,-1.16895,0.81334,-0.30706,0.07755,-0.17963,-1.10072,-1.30289,1.38431,-0.34581,-0.42285,-0.78720,OK
mener,0.47613,-0.32527,0.08319,-0.36622,0.96241,0.03931,1.11924,0.87172,0.50002,-0.01773,1.22792,1.45135,1.01621,0.66716,OK
oslo,-0.00551,-0.61258,0.09839,-1.32307,0.13307,-0.58454,-0.30101,-0.23367,-1.08492,-0.88801,0.27953,-0.06497,-0.45185,-0.57217,OK
nye,0.10542,-0.12256,0.00394,-0.20165,0.79651,-0.24983,0.21110,-0.08812,-0.09787,-0.40086,0.40408,0.04405,-0.23908,-0.02886,OK
første,0.49902,0.56078,0.45928,0.99614,0.37450,0.85010,0.11814,0.26250,-0.26885,0.08763,0.38580,0.32299,0.01273,-0.38508,OK
hele,0.41461,0.27069,0.34746,0.78149,0.17369,0.28308,0.22248,0.22254,0.11118,0.26498,0.22594,0.16543,0.46189,-0.16620,OK
mye,0.91626,1.09698,1.03989,0.66422,0.91340,0.92908,0.79111,0.73856,0.62019,1.24015,0.88415,0.42011,0.71130,1.00216,OK
kommer,0.47005,0.52404,0.67578,0.34358,0.44474,0.36765,0.46689,0.39735,0.60538,0.53273,0.53246,0.35677,0.24142,0.22191,OK
saken,-0.40206,-1.26760,-0.73453,-1.21561,-0.00114,-0.75745,0.30821,-0.05474,-1.24015,-0.12014,-0.16529,1.12773,0.76509,-1.60265,OK
prosent,-0.00838,-1.08774,0.01789,-1.89873,1.45822,-1.13343,0.23438,0.38596,-0.30234,-2.23074,2.29383,-0.56213,-0.39092,-0.70254,OK
vg,-0.21854,-0.40664,0.51234,-0.33615,-0.43035,-0.19522,-0.02013,-0.13465,-0.65859,-0.39180,-0.48882,0.15185,0.04968,-0.94914,OK
politiet,-1.08556,-2.16183,-1.11063,-3.40757,-1.58153,-1.25635,-0.49762,-0.62183,-0.73506,-0.06789,-1.21166,-0.03882,0.22138,-3.31661,OK
sa,0.35816,0.42943,0.71692,0.28505,0.38535,0.67690,0.53396,0.43425,0.24656,0.36438,0.29197,0.55834,0.64184,-1.36131,OK
norske,0.15932,-0.16997,0.31882,-0.06324,0.55192,-0.02300,0.26358,0.31447,0.11030,-0.49646,0.68528,0.49422,0.00356,0.78733,OK
tips,-0.29402,-1.25664,-1.00744,-1.38856,-1.25147,-1.41039,-1.23887,-1.26690,-0.18206,-0.19909,-1.34410,-1.37317,-1.08046,-3.18477,OK
helt,0.63186,0.94071,0.77383,0.98123,0.24177,0.89787,0.93964,0.53248,0.33754,0.81349,0.23329,0.63382,0.98667,0.33557,OK
ny,-0.12646,0.02910,-0.27949,-0.18839,0.18332,-0.40918,-0.06365,-0.02906,-0.45334,-0.17967,-0.00468,-0.08606,-0.27316,-0.62288,OK
tidligere,0.09329,-0.07569,0.28299,-0.06132,0.45933,0.01297,0.24734,0.05985,-0.05392,-0.38935,0.43011,0.33447,0.18591,-0.52890,OK
millioner,-0.22400,-1.42966,-0.18618,-1.34469,0.94750,-0.67438,-0.10849,-0.31058,-0.94496,-2.35869,1.44464,-0.63589,-0.58903,-0.65988,OK
ifølge,-0.46970,-1.12226,-0.46203,-1.41965,0.20554,-0.65870,-0.10837,0.04975,-0.07144,-0.23155,0.68834,-0.01409,0.05782,-0.59532,OK
blant,0.20549,-0.10555,0.41599,-0.19392,0.58660,-0.09029,0.25579,0.25178,0.10661,-0.21127,0.73812,0.24545,-0.00018,0.26743,OK
gang,0.30455,0.46210,0.58594,0.46420,0.15454,0.56685,0.41341,0.19490,0.28370,0.60395,0.11835,0.26855,0.37737,0.15592,OK
ta,0.48989,0.34728,0.50831,0.82000,0.41115,0.92483,0.70192,0.47905,0.40872,0.41012,0.38152,0.65851,0.60752,0.43888,OK
store,0.41614,0.34502,0.38036,0.45244,0.24257,0.43556,0.34276,0.41644,0.19905,0.02840,0.52368,0.37049,0.10682,0.37341,OK
alt,0.75391,0.43546,0.48469,0.40782,-0.04125,0.56610,0.54556,0.17684,0.49815,0.48813,-0.03973,-0.03292,0.92473,0.34284,OK
igjen,0.44910,0.66093,0.51256,0.75086,0.17588,0.81475,0.25247,0.36785,0.64716,0.81867,0.27537,0.60453,0.49884,-0.01459,OK
rundt,0.12432,0.27417,0.49685,-0.22137,0.34301,0.28110,0.18176,0.10082,0.21707,0.34681,0.51816,0.04194,0.17593,-0.05146,OK
nett,-0.27172,-0.52730,0.20435,-0.38817,-0.57098,-0.26070,-0.28610,-0.29306,-0.61871,-0.30456,-0.76442,0.12928,-0.28952,-1.54434,OK
nok,1.14683,0.93046,0.84377,0.86730,0.38249,0.86771,0.98539,0.73904,0.49184,0.64591,0.48889,0.62280,0.71398,0.47652,OK
godt,1.41253,1.46641,1.41774,1.08379,0.75662,0.90093,0.77948,0.75145,0.30535,0.69677,0.30966,0.47433,0.46593,0.43242,OK
fått,0.43845,0.41569,0.66436,-0.04972,0.59892,0.71065,0.49574,0.44952,-0.15243,0.76149,0.55138,0.58433,0.39385,-0.03069,OK
sammen,0.29054,0.56581,0.94948,0.20783,0.17136,0.35423,0.18998,0.06755,0.42883,0.31640,-0.04796,-0.09075,0.28551,0.15221,OK
tror,0.67886,0.52762,0.67627,-0.25358,1.16899,0.30980,0.64805,0.49645,0.44742,0.45623,1.14854,0.52604,0.50614,-0.02756,OK
norsk,0.13610,-0.27306,0.17447,-0.09688,0.60738,-0.24601,0.25603,0.19445,-0.54475,-0.59697,0.64522,0.40061,0.04724,0.90921,OK
litt,1.19632,2.14078,1.52708,1.15654,0.36798,1.67523,0.73544,0.77638,0.39196,1.70123,0.17247,0.75054,0.48183,0.78655,OK
mest,0.28790,0.59671,0.35062,0.24255,0.15783,0.18192,0.06716,0.32390,0.36684,-0.05428,0.58915,0.04666,0.73867,0.30400,OK
gikk,0.38656,0.56305,0.38374,0.92681,-0.27362,1.02361,0.16992,0.54788,-0.51031,0.89690,0.06334,0.74457,2.04578,-0.51580,OK
leder,-0.05520,-0.77761,-0.03341,-0.36897,0.36608,-0.54594,0.27167,0.10149,-0.27902,-0.96692,0.18060,0.73683,0.02791,-1.51386,OK
god,4.13854,1.97889,1.31052,1.69757,0.80392,0.93358,0.73500,0.97538,0.86326,0.32292,0.34013,0.54155,0.20338,0.37271,OK
ser,0.56137,0.69682,0.65467,0.06267,1.11888,0.44751,0.71604,0.49167,0.68016,0.87563,1.00332,0.64369,0.58786,0.90137,OK
kampen,0.92850,0.66978,0.05318,1.55817,-0.24253,1.72672,-0.00582,0.68569,-0.57694,0.91313,-0.81961,0.73015,-0.14270,-1.28115,OK
tatt,0.11996,-0.05243,0.26466,-0.27237,0.55425,0.13913,0.39176,0.23835,-0.03750,0.39349,0.20455,0.40535,0.50713,0.19025,OK
annet,0.34256,0.01857,0.49198,-0.04070,0.49609,0.27708,0.50152,0.29252,0.53113,0.06170,0.60359,0.49118,0.42834,0.73780,OK
ham,0.51948,0.50640,0.97072,0.52934,-0.08002,0.70978,0.46250,0.31958,1.46721,1.01217,-0.21160,0.40448,0.87169,-0.31034,OK
gjør,0.80967,0.71206,0.78662,0.65898,0.61772,0.46969,0.89918,0.79051,1.13601,0.86966,0.67654,0.65714,0.91859,1.07560,OK
neste,0.22952,0.12292,0.20271,0.00817,0.24145,0.19011,0.04967,-0.06176,-0.57062,-0.82419,0.09503,-0.03761,-0.35616,-0.66852,OK
stor,0.69845,0.75046,0.74760,1.31310,0.65092,0.48932,0.54128,0.27675,0.33753,-0.07450,0.75155,0.49271,0.27268,0.94093,OK
del,0.72742,0.42422,0.36108,0.12935,0.36433,0.18628,0.30541,0.12823,1.40145,-0.01362,0.28405,0.34392,0.16108,0.96684,OK
veldig,1.48579,1.94840,2.18729,0.95466,1.19871,1.56660,0.81462,0.89441,0.15919,1.21422,0.61323,1.31290,0.70242,0.52399,OK
aftenposten,2.04550,-1.57016,-0.40112,-1.84717,-0.29197,-1.48659,-0.10417,-0.55494,-0.99744,-1.13880,-0.06822,0.22242,-0.44514,-0.02495,OK
usa,-0.67320,-0.72653,-0.95833,-0.92466,0.42321,-0.90461,-0.31766,-0.37076,0.36292,-1.27285,1.00220,-0.72077,-0.10534,-0.02043,OK
fortsatt,0.26225,0.01135,0.33044,-0.06477,0.67265,0.15746,0.29539,0.23281,-0.28819,-0.42182,0.66871,-0.07224,0.04644,0.18954,OK
gjennom,0.43244,0.09035,0.23103,0.51243,0.44888,0.48361,0.47940,0.10273,0.36238,0.12284,0.51796,0.49746,0.50964,0.83824,OK
tromsø,-0.41265,-0.75976,-0.42163,-0.90117,-0.60960,-0.50217,-0.68897,-0.58005,-1.77843,-0.74707,-0.47880,-0.86409,-0.81317,-1.48037,OK
tar,0.47918,0.39742,0.64662,0.04855,0.45086,0.30338,0.59444,0.42133,0.72184,0.37578,0.34636,0.57903,0.38386,-0.47561,OK
står,0.17204,0.31956,0.39321,-0.01204,0.20140,0.86895,0.50961,0.24149,0.35950,0.21561,0.22789,0.30313,0.23804,0.70584,OK
mål,1.00291,0.98507,-0.02225,2.36513,-0.10990,1.63854,0.12291,0.66629,-0.94873,0.23847,-0.63487,1.14938,-0.27250,-0.75522,OK
viser,0.21238,-0.34082,0.20598,-0.33543,1.03506,-0.40657,0.66674,0.57018,0.45634,-0.18522,1.46650,0.46439,0.23457,0.54485,OK
langt,0.55868,0.43377,0.43922,0.61929,0.58548,0.66004,0.56836,0.56359,0.26092,0.14941,0.63624,0.48546,0.37171,0.03667,OK
anb,-0.37521,-0.68838,-0.22978,-1.11909,-0.17462,-0.86889,-0.68092,-0.33965,-2.33909,-1.50955,-0.45569,0.00867,-0.63329,-0.86136,OK
bedre,1.08242,0.88352,0.56037,1.52090,1.05099,0.54080,0.77231,1.14662,0.25518,0.36004,0.75638,0.34038,0.33562,0.33162,OK
beste,0.98223,1.24294,1.02910,1.38137,0.04372,0.90081,0.50647,0.46404,-0.18883,-0.04798,-0.47846,0.27077,0.00116,0.00363,OK
like,0.73842,0.81499,0.73933,1.08511,0.13371,1.11368,0.43790,0.47327,0.44163,0.55909,0.19320,0.42276,0.61417,1.03225,OK
brann,0.32193,0.16167,-0.15234,-0.02222,0.00825,0.36402,-0.04304,0.82972,-1.64737,0.13344,-0.80712,-0.02743,-0.63035,0.00000,OK
fotball,-0.27644,-0.16302,-0.60224,-0.58724,-0.53962,-0.18921,-0.64359,-0.75278,-0.78821,-1.48865,-0.96836,-0.72930,-0.99910,-2.92108,OK
komme,0.38117,0.43001,0.52137,-0.00870,0.51952,0.61749,0.48835,0.30594,0.70598,0.07460,0.50347,0.53986,0.40930,-0.01342,OK
dn,-2.45508,-3.88481,-2.32568,-4.72661,-1.59721,-2.78054,-1.79357,-2.22462,-3.79424,-2.67585,-0.63429,-1.07182,-2.10426,0.00000,OK
ønsker,0.32310,-0.17057,0.56680,-0.57318,0.88113,-0.33838,0.61679,0.02141,-0.05670,-0.54051,0.67049,0.58856,0.11632,0.79574,OK
tok,0.29828,0.49279,0.43074,0.90203,-0.30013,0.92114,0.15244,0.28611,-0.70248,0.76225,-0.39753,0.53121,0.61284,-0.09499,OK
kveld,0.09007,0.24103,0.57551,0.08469,-0.47214,0.14840,-0.33416,-0.02787,-0.83528,0.12845,-0.78779,-0.25115,-0.05046,-1.63218,OK
derfor,0.44816,0.03069,0.35110,0.21657,0.61044,0.27902,0.88185,0.69279,0.48425,0.29702,0.78496,0.97545,0.63238,1.02789,OK
fjor,0.28313,0.06261,0.37956,-0.36239,0.66826,-0.05121,0.02320,0.21372,-0.74196,-0.49251,0.89885,0.09058,-0.10973,-1.48884,OK
fredag,-0.27103,-0.14581,-0.12535,-0.58235,0.01889,-0.49337,-0.39981,-0.01305,-1.04968,-0.54639,-0.15263,-0.07811,-0.25459,-2.05517,OK
the,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,OK
gir,0.78650,0.62351,0.42124,0.39381,0.75715,0.89393,0.74764,0.49943,0.51124,0.14706,0.84968,0.42859,0.46990,0.80337,OK
endret,-0.30695,-0.43153,-0.43019,-0.38774,-0.12872,0.07212,-0.43968,-0.35679,-1.25784,-0.35832,-0.41812,-0.08695,-0.59582,-1.62034,OK
dagens,0.00226,-0.62119,-0.29579,-0.49362,0.28094,-0.32332,0.26013,0.06751,-1.10381,-0.61278,0.50825,0.18055,-0.25820,-0.22209,OK
dagbladet,0.43020,-0.36688,0.62905,-0.80704,-0.06468,-0.03819,0.20880,0.10286,-0.15333,0.42847,-0.04729,0.34826,0.38153,0.40413,OK
måtte,0.26486,0.32686,0.39002,0.43888,-0.27335,1.05005,0.25197,0.61327,-0.07251,0.92696,-0.03209,0.90899,0.83894,0.10566,OK
gi,0.42943,-0.01006,0.45647,0.02077,0.95554,0.10738,0.78057,0.29909,0.34965,0.47022,0.80211,0.58467,0.40043,0.61598,OK
lørdag,-0.06716,0.28059,-0.09520,-0.13074,-0.73773,0.26183,-0.58101,-0.12910,-1.46938,-0.20015,-1.34434,0.03037,-0.28985,-2.25470,OK
jo,0.80395,1.08770,1.77831,0.83454,0.59079,1.05644,0.92766,0.65481,0.83154,1.07290,0.52920,0.67552,0.97004,1.30690,OK
skriver,-0.12904,-0.85487,-0.00489,-0.91895,0.52798,-0.40569,0.19020,0.24584,0.40177,0.38998,0.96680,0.52749,0.23130,0.42855,OK
nytt,0.20514,0.01990,0.06648,-0.02253,0.14564,-0.06740,0.14160,0.47809,-0.24229,-0.45134,-0.14824,-0.04255,-0.03514,-0.73773,OK
plass,0.80248,1.04613,0.65061,0.87982,0.19812,0.66739,0.19836,0.32827,-1.22812,-0.01042,-0.43582,0.46998,-0.21481,-0.36774,OK
gjort,0.60536,0.25603,0.70375,0.22700,0.51333,0.46743,1.03880,0.75146,0.43200,0.47485,0.60148,0.68185,1.87847,0.44186,OK
mandag,-0.47453,-0.61456,-0.45808,-1.13051,0.01113,-0.47703,-0.54015,-0.29875,-0.87138,-0.53060,0.03708,-0.32036,-0.27881,-3.54799,OK
grunn,0.44622,-0.05657,0.01650,-0.04536,0.39386,0.00194,0.43946,0.87391,0.29117,0.02695,0.80166,0.74849,0.48105,0.77823,OK
laget,1.17346,1.35944,0.64394,1.40053,0.53381,1.19527,0.31758,0.70341,-0.16239,0.23612,-0.14008,0.54756,0.02247,-0.88575,OK
vet,0.59971,0.30200,0.70019,-0.13051,0.29141,0.60366,0.82357,0.43620,0.64329,0.89835,0.35070,0.40137,0.92907,0.51228,OK
ligger,0.34156,0.49490,0.58449,0.29842,0.17135,0.32908,0.34953,0.39680,0.09717,0.20604,0.16990,0.20575,0.10136,0.90007,OK
søndag,-0.05592,0.44906,-0.25723,-0.35145,-0.71936,0.20827,-0.65350,-0.06084,-1.44194,-0.51619,-1.31860,-0.03171,-0.28926,-4.50188,OK
rett,0.44521,0.57670,0.52275,0.79498,-0.02098,0.98575,0.80012,0.58831,0.33659,0.64443,0.14148,0.81975,1.07315,0.74031,OK
bak,0.42266,0.65580,0.25762,0.97576,-0.19969,0.71176,0.09508,0.24244,0.32122,0.14474,-0.24584,0.59972,0.15973,-0.33904,OK
allerede,0.32093,0.15815,0.25179,0.34008,0.52762,0.30859,0.36053,0.19141,-0.02331,-0.12161,0.43442,0.43294,0.13378,-0.80982,OK
barn,-0.00615,-0.13642,0.39519,-1.13887,0.21452,0.00979,0.34825,0.26190,1.43740,0.65007,0.50334,0.49946,0.83730,1.80897,OK
videre,0.22185,0.15659,0.19992,0.16039,0.61825,0.33915,0.37153,0.04297,-0.11792,-0.46037,0.34360,0.46129,0.14886,-0.17143,OK
svært,0.71276,0.54274,0.91390,0.46618,1.02391,0.69663,0.49429,1.10266,0.32619,0.45048,1.11526,1.89337,0.45265,0.31280,OK
mann,-0.26757,-0.47355,0.09377,-0.17602,-1.17602,0.28388,-0.30489,-0.42891,0.41814,0.52740,-0.90238,-0.36697,-0.00470,-0.75785,OK
mannen,-0.55490,-0.68991,-0.25773,-1.27389,-1.54860,-0.02599,-0.26400,-0.37789,-0.35323,1.17825,-1.56026,-0.20833,0.42299,-0.35741,OK
onsdag,-0.35241,-0.42479,-0.44098,-0.78466,0.14375,-0.46551,-0.45384,-0.23671,-0.61325,-0.61625,0.01422,-0.27045,-0.20418,-1.90015,OK
ap,-0.34660,-1.69180,-0.30027,-1.05960,0.26090,-0.45059,0.09846,0.02234,-0.22165,0.41938,0.01613,0.41583,0.20961,-1.53389,OK
åringen,0.06022,0.12052,0.41679,-0.55526,-0.42648,0.52780,-0.07868,-0.11653,-0.30946,0.64590,-1.03202,0.03583,0.57030,-1.30007,OK
forteller,0.42399,0.67568,1.07332,-0.45742,0.15216,0.77542,0.28998,0.40988,0.63865,1.52888,-0.17157,0.17490,0.89336,0.34655,OK
gamle,-0.03877,0.36394,0.56996,-0.06364,-0.38112,0.13769,0.02603,0.16007,0.16219,0.22893,-0.60414,-0.47052,0.20104,-0.05250,OK
kamp,0.95963,0.70528,0.07427,1.85625,0.03465,1.02178,-0.03764,1.00471,-0.43296,1.56942,-0.65493,0.46464,-0.31240,-0.90794,OK
aldri,0.45375,0.42455,0.92776,0.61187,0.17511,0.93453,0.55711,0.65543,0.90475,1.46415,0.19396,0.37214,0.92287,1.44783,OK
torsdag,-0.33538,-0.31569,-0.24982,-0.74744,0.19152,-0.69286,-0.45427,-0.23556,-0.86736,-0.90792,0.13745,-0.30363,-0.30795,-2.83916,OK
landet,-0.33888,-0.76090,-0.62410,-1.06765,0.00539,-0.34809,-0.03397,-0.02663,-0.10806,-1.16889,0.20579,-0.18799,0.03183,0.86780,OK
tiden,0.39300,0.44732,0.43033,0.08584,0.31654,0.29313,0.36789,0.28502,-0.31648,0.31275,0.27201,0.14274,0.35244,-0.40026,OK
tirsdag,-0.47300,-0.60513,-0.48624,-1.11269,0.11489,-0.62447,-0.52079,-0.24104,-0.69199,-0.58626,0.15845,-0.26982,-0.28984,-2.41994,OK
likevel,0.67823,0.75910,0.62768,0.64674,0.77098,0.62327,0.78563,0.57831,0.54478,0.47909,0.88042,0.84344,0.62074,0.39173,OK
sett,0.66480,0.59860,0.76555,0.43254,0.55145,0.66243,0.64516,0.51092,1.81489,0.77591,0.89545,0.65349,0.47811,1.61096,OK
hatt,0.77866,0.83300,0.87041,0.14172,0.96510,0.93929,0.57890,0.78536,-0.06178,0.58105,1.10584,0.62595,0.49812,0.50226,OK
dermed,0.32762,0.14940,0.11148,0.72720,0.39482,0.66297,0.40789,0.34855,0.92481,-0.15278,0.76483,1.02998,0.20348,0.40586,OK
kristiansand,-0.71246,-0.66197,-0.19216,-0.75592,-0.28975,-0.97895,-0.85540,-0.46952,-1.63091,-1.56179,-0.80273,-0.33525,-0.75480,-2.68011,OK
bra,1.52752,2.24882,1.36757,1.61563,1.00377,1.76602,0.89261,1.26033,0.22662,0.58371,0.33872,0.79383,0.51106,0.47213,OK
vm,0.70335,0.75000,0.26254,0.71489,0.61867,0.79924,0.02248,0.34933,0.65254,-0.16220,-0.73940,0.39399,0.06986,-2.01358,OK
innlegg,-0.63637,-0.87024,-1.33885,0.56414,-1.54716,-0.24461,-0.89593,-0.92745,-1.47375,0.00044,-1.35151,-0.60203,-1.03410,-0.90433,OK
la,0.40644,0.87944,0.45215,0.55031,0.33197,0.39763,0.46028,0.32487,0.25451,0.38780,0.30989,0.35446,0.35453,0.09601,OK
bør,0.57281,0.38801,0.05965,-0.01235,0.68066,0.02568,1.09514,0.59146,0.40545,-0.14056,0.83339,1.24125,0.84642,1.72516,OK
fvn,-2.99204,-4.97484,-6.53316,0.00000,-3.69875,-3.71119,-4.75471,-2.72902,-4.24684,0.00000,-3.76680,0.00000,-5.80116,0.00000,OK
personer,-0.86365,-1.27221,-0.85843,-1.98176,-0.70692,-1.00750,-0.56662,-0.26026,-0.80427,-1.33224,-0.29189,-0.34605,-0.27518,-1.17971,OK
gode,1.49287,1.52296,1.25479,1.98432,0.93191,0.97723,0.76370,0.70206,0.99208,0.54722,0.47636,0.47796,0.45390,0.60671,OK
satt,0.05582,0.03665,0.27124,-0.08004,-0.11830,0.42172,0.19672,0.45744,0.09199,0.43277,-0.11419,0.37776,0.39494,-0.25901,OK
viktig,0.94524,0.36498,0.59061,0.21690,1.21259,0.42245,1.39646,0.33868,0.36391,-0.08989,0.80303,0.86904,0.38855,1.36184,OK
tillegg,0.56082,0.33612,0.47371,0.23302,0.53123,0.25077,0.32358,0.32381,0.30109,-0.24890,0.52595,0.36380,-0.02622,-0.52034,OK
heller,0.59033,0.51056,0.69306,0.35039,0.47037,0.76384,0.85812,0.85894,0.45965,0.63538,0.87562,0.83747,0.82215,1.56476,OK
lag,0.55712,0.49275,0.12232,0.59729,0.08953,0.65212,-0.15741,0.30129,-0.30561,-0.57250,-0.41569,-0.08694,-0.58256,-1.61065,OK
bilder,-0.55083,-0.71204,-0.40136,-0.85613,-0.95728,-0.99409,-0.55314,-0.93379,-1.03489,-0.39033,-0.63884,-1.30273,0.03163,-1.01801,OK
nyheter,-0.06724,-1.64180,-1.49029,-1.63653,-0.99384,-2.60011,-0.75793,-1.10951,0.36405,-0.23784,-0.18405,-1.19084,-0.59024,-3.99846,OK
sør,-0.73646,-0.21795,-1.20562,-1.57918,-0.91204,-0.95300,-0.35205,0.69406,-1.31357,-2.70975,-1.16284,-0.86185,-1.13712,-0.68900,OK
samtidig,0.47432,0.28283,0.36387,0.12936,0.84468,0.28050,0.69662,0.28289,0.99134,0.32533,1.07034,0.70189,0.50499,0.73634,OK
dersom,0.18446,-0.63079,-0.12460,-0.76688,0.83821,-0.04563,0.77969,0.27483,0.00159,-0.30635,0.87824,1.07529,0.62665,0.08435,OK
største,-0.02245,-0.27938,0.13524,-0.09033,0.29676,0.03771,0.00471,-0.04849,-0.33428,-0.46956,0.47281,-0.07362,-0.39668,-0.98131,OK
spiller,1.18247,1.06148,0.78655,1.59054,0.26041,0.74457,0.24039,0.35172,1.86052,1.01459,-0.35318,0.28956,0.26249,-3.07170,OK
kanskje,0.80219,1.06351,1.09893,0.74590,0.39747,1.25775,0.82259,0.57293,0.85601,1.11785,0.48107,0.40573,0.69025,1.60610,OK
land,-0.26548,-0.92020,-0.41815,-0.98883,0.33606,0.23453,0.36993,0.05524,0.88308,-0.63684,0.74964,-0.06032,0.29981,1.08865,OK
klart,0.40224,0.28839,0.51062,0.52832,0.64626,0.50743,0.53502,0.29956,-0.15186,0.08669,0.74621,0.75496,0.37503,0.35407,OK
verden,-0.10084,-0.20431,-0.10075,-0.21125,0.18730,0.01011,0.09715,-0.12094,1.71131,0.15291,0.18677,-0.53980,0.20209,0.86950,OK
drept,-2.01310,-3.43057,-2.12353,-3.38964,-1.34235,-1.88190,-1.74783,-1.60837,-0.91315,-1.22723,-2.57545,-2.23090,-0.97033,-1.46829,OK
nord,-0.43203,-0.25682,-0.52540,-0.10348,-0.43674,-0.90578,0.17728,-0.33275,-1.75780,-1.21056,-0.35511,-0.21075,-0.14631,-0.21897,OK
erik,1.13118,0.03724,0.34744,0.16205,0.17464,-0.03327,-0.12615,-0.20318,-1.33587,-0.39101,-0.50615,0.18811,-0.46976,-0.96285,OK
funnet,0.25645,-0.55752,-0.67108,-1.54597,-0.83661,-0.98062,-0.38680,-0.16658,-0.69634,-0.16290,-0.77452,-0.73425,0.34319,-1.91977,OK
hos,0.33182,0.04946,0.53648,0.05300,0.37700,0.35796,0.42133,0.39225,0.44261,0.21002,0.50489,0.63687,0.42297,0.87969,OK
stavanger,-0.15084,-0.20939,-0.26019,-0.05980,0.21911,-0.44500,-0.37499,-0.23471,-1.05843,1.57782,-0.28294,0.02274,-0.51696,-1.50098,OK
per,0.07834,-0.03914,0.26631,-0.33169,0.44989,-0.10950,0.17033,0.07089,-0.30203,0.22780,0.70694,0.26323,-0.15345,-0.63950,OK
synes,0.89834,1.23095,1.85997,0.64264,1.01773,0.84090,1.18813,0.88439,0.51097,1.67422,0.90228,1.45486,0.83525,1.37303,OK
regjeringen,-0.34519,-2.85624,-1.00022,-1.95595,0.76755,-1.71258,0.56191,0.16765,-0.65875,-1.28234,0.60988,0.79306,0.05080,0.51014,OK
